OID,ELE_NS,ELE_NAME,LABEL_ZH,LABEL_EN,LABEL_TYPE,ELE_TYPE,ELE_SUBGROUP,ELE_BALANCE,ELE_PERIOD,ELE_ISABSTRACT,ELE_ISNILL
159411,c-ross,ProvisionsUnderSolvencyII,偿二代下预计负债,Provisions under Solvency II,标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
159414,c-ross,TableOfCapitalInstrumentCoreTierTwoCapitalInstrumentAbstract,AC01-资本工具表，核心二级资本工具 [abstract],"AC01-Table of capital instrument, core tier two capital instrument [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
159415,c-ross,PropertyPriceRiskInvestmentPropertyHeldByCompanyDirectlyInvestmentPropertyHeldAsRealPropertyByCostMethodAbstract,MR23-房地产价格风险，公司直接持有的投资性房地产，成本法核算的投资性不动产物权 [abstract],"MR23-Property price risk, investment property held by company directly, investment property held as real property by cost method [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
159417,c-ross,AdjustmentsOfCoreTierOneCapitalAmountOfCapitalInstrumentsClassifiedAsLiabilitiesWhichCanBeIncludedInCoreTierOneCapitalPursuantToRelevantStandards,对核心一级资本调整，符合核心一级资本标准的负债类资本工具按规定可计入核心一级资本的金额,"Adjustments of core tier one capital, amount of capital instruments classified as liabilities which can be included in core tier one capital pursuant to relevant standards",标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
159418,c-ross,LiquidityRiskContractualUndiscountedCashFlowsOfSecuritiesSoldUnderRepurchaseAgreements,流动性风险，卖出回购证券未折现的合同现金流量,"Liquidity risk, contractual undiscounted cash flows of securities sold under repurchase agreements",标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
159424,c-ross,CounterpartyFourMember,交易对手四 [member],Counterparty four [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
159444,c-ross,LiquidityRiskProjectOnCashFlowsCashFlowsFromNewBusinessDuringTestPeriodExpenses,流动性风险，现金流预测，测试区间新业务现金流，费用支出,"Liquidity risk, project on cash flows, cash flows from new business during test period, expenses",标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
159445,c-ross,CounterpartyDefaultRiskOutwardReinsuranceAssetsGuaranteeMeasuresInPlaceOrNot,交易对手违约风险，分出业务再保险资产，是否有担保措施,"Counterparty default risk, outward reinsurance assets, guarantee measures in place or not",标准标签,xbrli:booleanItemType,xbrli:item,,instant,FALSE,TRUE
159447,c-ross,ComprehensiveSolvencyAdequacyRatioQuarterlyBriefing,综合偿付能力充足率，季度快报,"Comprehensive solvency adequacy ratio, quarterly briefing",标准标签,num:percentItemType,xbrli:item,,instant,FALSE,TRUE
159458,c-ross,EquityPriceRiskShortPositionOfStockIndexFuturesOutOfEffectivenessContractName,权益价格风险，股指期货空头（不符合有效性），合约名称,"Equity price risk, short position of stock index futures (out of effectiveness), contract name",标准标签,xbrli:stringItemType,xbrli:item,,instant,FALSE,TRUE
159460,c-ross,EquityPriceRiskSecuritiesInvestmentFundHeldByLookThroughMethodGeneralBondFundLineNumberAxis,权益价格风险，穿透法还原后持有的证券投资基金，普通债券基金，行次 [axis],"Equity price risk, securities investment fund held by look through method, general bond fund, line number [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
159477,c-ross,LiquidityRiskContractualUndiscountedCashFlowsOfAssets,流动性风险，资产未折现的合同现金流量,"Liquidity risk, contractual undiscounted cash flows of assets",标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
159478,c-ross,NegotiableCertificatesOfDepositsMember,大额可转让存单 [member],Negotiable certificates of deposits [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
159485,c-ross,JointStockCommercialBankPostSavingsBankWithCapitalAdequacyRatiosAtAllTiersEntirelyMeetingRegulatoryRequirementsStructuredDepositsWithGuaranteedPrincipalsByBanksInCaseOfEarlyWithdrawalMember,各级资本充足率全部达到监管要求的股份制商业银行、邮政储蓄银行，提前支取时银行保证本金的结构性存款 [member],"Joint-stock commercial bank/post savings bank with capital adequacy ratios at all tiers entirely meeting regulatory requirements, structured deposits with guaranteed principals by banks in case of early withdrawal [member]",标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
159495,c-ross,CounterpartyDefaultRiskDebtGuaranteeBaseRiskFactor,交易对手违约风险，债务担保，基础因子,"Counterparty default risk, debt guarantee, base risk factor",标准标签,xbrli:pureItemType,xbrli:item,,instant,FALSE,TRUE
159496,c-ross,LiquidityManagementInstrumentsUnderSolvencyIIMember,偿二代下流动性管理工具 [member],Liquidity management instruments under Solvency II [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
159499,c-ross,EmergingMarketsMember,新兴市场 [member],Emerging markets [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
159502,c-ross,AdditionalCapital,附加资本,Additional capital,标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
159505,c-ross,PropertyPriceRiskInvestmentPropertyLineItems,房地产价格风险，投资性房地产 [line items],"Property price risk, investment property [line items]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
159506,c-ross,CoreTierTwoCapitalInstrumentLineNumberAxis,核心二级资本工具，行次 [axis],"Core tier two capital instrument, line number [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
159510,c-ross,TaxPayablesUnderSolvencyII,偿二代下应交税费,Tax payables under Solvency II,标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
159518,c-ross,CounterpartyDefaultRiskPremiumReceivableBaseRiskFactor,交易对手违约风险，应收保费，基础因子,"Counterparty default risk, premium receivable, base risk factor",标准标签,xbrli:pureItemType,xbrli:item,,instant,FALSE,TRUE
159528,c-ross,InterestRateRiskOtherFixedIncomeProductsMinimumCapital,利率风险，其他固定收益类产品，最低资本,"Interest rate risk, other fixed-income products, minimum capital",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
159532,c-ross,EquityPriceRiskLongTermEquityInvestmentsInSubsidiariesJointVenturesAndAssociatedCompaniesTypeOfLongTermEquityInvestmentsAxis,权益价格风险，对子公司、合营企业和联营企业的长期股权投资，长期股权投资类型 [axis],"Equity price risk, long-term equity investments in subsidiaries, joint ventures and associated companies, type of long-term equity investments [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
159536,c-ross,CounterpartyDefaultRiskTrustPlansBaseRiskFactor,交易对手违约风险，信托计划，基础因子,"Counterparty default risk, trust plans, base risk factor",标准标签,xbrli:pureItemType,xbrli:item,,instant,FALSE,TRUE
159539,c-ross,OtherCommercialBankWithCapitalAdequacyRatiosAtAllTiersEntirelyMeetingRegulatoryRequirementsFinancialBondsExcludingCapitalInstrumentsSuchAsSubordinatedDebtAndHybridBondsMember,各级资本充足率全部达到监管要求的其他商业银行，金融债（不包含次级债、混合资本债等资本工具） [member],"Other commercial bank with capital adequacy ratios at all tiers entirely meeting regulatory requirements, financial bonds (excluding capital instruments such as subordinated debt and hybrid bonds) [member]",标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
159543,c-ross,LiquidityRiskContractualUndiscountedCashFlowsOfCommissionsPayable,流动性风险，应付佣金及手续费未折现的合同现金流量,"Liquidity risk, contractual undiscounted cash flows of commissions payable",标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
159545,c-ross,CounterpartyDefaultRiskAssetManagementProductsRiskExposure,交易对手违约风险，资产管理产品，风险暴露,"Counterparty default risk, asset management products, risk exposure",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
159552,c-ross,EquityPriceRiskStockNoHedgingAndUnqualifiedHedgingAbstract,MR09-权益价格风险，股票（未套保及不符合条件的套保） [abstract],"MR09-Equity price risk, stock (no hedging and unqualified hedging) [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
159555,c-ross,EquityPriceRiskPreferredSharesBaseRiskFactor,权益价格风险，优先股，基础因子,"Equity price risk, preferred shares, base risk factor",标准标签,xbrli:pureItemType,xbrli:item,,instant,FALSE,TRUE
159556,c-ross,CoreTierOneCapitalInstrumentLineNumberAxis,核心一级资本工具，行次 [axis],"Core tier one capital instrument, line number [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
159561,c-ross,ShareholdersAccountAndOtherAccountMember,股东账户及其他 [member],Shareholder's account and other account [member],标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
159570,c-ross,OtherPremiumReceivableBusinessMoreThanTwelveMonthsMember,其他应收保费业务，12个月以上 [member],"Other premium receivable business, more than twelve months [member]",标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
159581,c-ross,ExchangeRateRiskForeignCurrencyDenominatedAssetsLiabilitiesUnhedgedOrIneffectivelyHedgedNetAbsoluteValue,汇率风险，未套保及套保无效的外汇资产（负债），净额绝对值,"Exchange rate risk, foreign currency-denominated assets (liabilities) unhedged or ineffectively hedged, net absolute value",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
159587,c-ross,NonLifeInsuranceBusinessOtherInsuranceMember,非寿险业务，其他险 [member],"Non-life insurance business, other insurance [member]",标准标签,nonnum:domainItemType,xbrli:item,,duration,TRUE,TRUE
159591,c-ross,LiquidityRiskAaaFinancialBondsIssuedByPolicyBanks,流动性风险，政策性银行发行的AAA级金融债,"Liquidity risk, AAA financial bonds issued by policy banks",标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
159592,c-ross,EquityPriceRiskShortPositionOfStockIndexFuturesOutOfEffectivenessContractualValue,权益价格风险，股指期货空头（不符合有效性），合约价值,"Equity price risk, short position of stock index futures (out of effectiveness), contractual value",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
159602,c-ross,DifferencesBetweenAccountingPoliciesEstimatesAndThoseAdoptedInPreparationOfFinancialReportsInAdditionAccountingPoliciesAndEstimatesConcerningImpairmentOfAssetsAndInsuranceContractLiabilitiesExplanatory,除了资产减值和保险合同负债外，各项会计政策和会计估计与编制财务报告所采用的会计政策和会计估计的差异 [text block],"Differences between accounting policies/estimates and those adopted in preparation of financial reports, in addition accounting policies and estimates concerning impairment of assets and insurance contract liabilities [text block]",标准标签,nonnum:textBlockItemType,xbrli:item,,duration,FALSE,TRUE
159606,c-ross,MinimumCapitalForInsuranceRiskOfLifeInsuranceBusiness,寿险业务保险风险最低资本,Minimum capital for insurance risk of life insurance business,标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
159612,c-ross,InterestRateRiskOtherFixedIncomeProductsRiskExposure,利率风险，其他固定收益类产品，风险暴露,"Interest rate risk, other fixed-income products, risk exposure",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
159616,c-ross,LiquidityRiskProjectOnCashFlowsCashReceivedFromInvestors,流动性风险，现金流预测，吸收投资收到的现金,"Liquidity risk, project on cash flows, cash received from investors",标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
159629,c-ross,LiquidityRiskCashFlowsFromInvestingActivitiesAbstract,流动性风险，投资活动产生的现金流量 [abstract],"Liquidity risk, cash flows from investing activities [abstract]",标准标签,xbrli:stringItemType,xbrli:item,,duration,TRUE,TRUE
159632,c-ross,OverseasAssetPriceRiskOverseasFixedIncomeInvestmentAssetsRiskExposure,境外资产价格风险，境外固定收益类资产，风险暴露,"Overseas asset price risk, overseas fixed-income investment assets, risk exposure",标准标签,xbrli:monetaryItemType,xbrli:item,,instant,FALSE,TRUE
159637,c-ross,RegisteredAddress,注册地址,Registered address,标准标签,xbrli:stringItemType,xbrli:item,,duration,FALSE,TRUE
159642,c-ross,EquityPriceRiskStockNoHedgingAndUnqualifiedHedgingAdmittedValue,权益价格风险，股票（未套保及不符合条件的套保），认可价值,"Equity price risk, stock (no hedging and unqualified hedging), admitted value",标准标签,xbrli:monetaryItemType,xbrli:item,debit,instant,FALSE,TRUE
159643,c-ross,SolvencyReportAveragePremiumPerPolicyUnderIndividualMarketingChannel,偿付能力报告，个人营销渠道的件均保费,"Solvency report, average premium per policy under individual marketing channel",标准标签,xbrli:pureItemType,xbrli:item,,duration,FALSE,TRUE
159644,c-ross,CounterpartyDefaultRiskWealthManagementProductsOfCommercialBankCapitalAdequacyRatiosAtAllTiersNotEntirelyMeetingRegulatoryRequirementsLineNumberAxis,交易对手违约风险，商业银行理财产品，各级资本充足率未全部达到监管要求的情况，行次 [axis],"Counterparty default risk, wealth management products of commercial bank, capital adequacy ratios at all tiers not entirely meeting regulatory requirements, line number [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
159658,c-ross,CounterpartyDefaultRiskOutwardReinsuranceAssetsTypesOfInwardReinsurerAxis,交易对手违约风险，分出业务再保险资产，再保分入人类型 [axis],"Counterparty default risk, outward reinsurance assets, types of inward reinsurer [axis]",标准标签,xbrli:stringItemType,xbrldt:dimensionItem,,duration,TRUE,TRUE
159661,c-ross,LiquidityRiskProjectOnCashFlowsCashPaidForInvestment,流动性风险，现金流预测，投资支付的现金,"Liquidity risk, project on cash flows, cash paid for investment",标准标签,xbrli:monetaryItemType,xbrli:item,credit,instant,FALSE,TRUE
